Klinik_Name,Title,Department,Date,Review,Rating
KRH Klinikum Agness Karll Laatzen,"Operation gut, Nachversorgung schlecht",Orthopädie,17.10.2018,"['Die Station ist, wie der größte Teil des Krankenhauses renoviert. Allerdings sind die Zimmer durch die Renovierung kleiner geworden. Ich hatte das ""Vergnügen"" in einem Dreibettzimmer untergebracht zu sein. Der Zwischenraum für die Betten reicht gerade um einen ""Nachttisch"" unterzubringen. Die unsinnigerweise vor das Fenster gestellten Tisch und 3 Stühle haben nur den Raum noch kleiner gemacht und waren zum Sitzen nicht geeignet.', 'Durch die totale Unterbesetzung mit Krankenschwestern ist die persönliche Versorgung mit Mangelhaft zu bezeichnen. Ich bekam ein neues Kniegelenk auf einen Donnerstag, wurde am Freitag kurz hingestellt und habe dann bis Montag in meinem eigenen Saft im Bett gelegen, ohne weitere Behandlung.', 'Während meiner 10 Tage im Krankenhaus wurde das Bettzeug nur einmal (auf mein dringendes Verlangen) gewechselt und das bei Temperaturen die zu der Zeit beständig über 25 Grad waren.', 'Da nützt mir auch eine mechanisch excellente Operation nichts, wenn die anschließende Versorgung, auf Grund von Personalmangel praktisch nicht vorhanden ist. Das gute Operationsergebnis wird dadurch ruiniert.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden (Hatte bei der Entlassung ein extrem geschwollenes Knie)', '', 'Qualität der Beratung:', 'weniger zufrieden (Alle haben nur auf Winkel 90 Grad geachtet)', '', 'Mediz. Behandlung:', 'weniger zufrieden (OP gut, dann aber allein gelassen)', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Zimmer war so eng, das man beim Verlassen des Bettes Gefahr lief sich an einem anderen Bett zu verletzen)', '', '', '']"
KRH Klinikum Agness Karll Laatzen,nie wieder dieses krankenhaus,Verstoß melden,03.08.2018,"['Notaufnahme zügig, Station entspricht nicht den aktuellen Hygienevorschriften:  Haltegriffe', '', '(Verchromung blättert ab, Einrichtung nicht antimikrobakteriell), Zimmer wird nicht richtig gereinigt, Staub auf Lichtleiste wurde nicht entfernt.', 'Betten augenscheinlich nicht desinfiziert. Farbe am Türrahmen blättert groß flächig ab.Fussbodenfugen rissig.', '', '', '', '', 'Auf  Fragen wurde ausweichend geantwortet bzw.', '', 'gar nicht. Es müsste weiter ""geforscht"" werden.', 'Ärztin überfordert ? Keine Behandlungsvorschläge.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
KRH Klinikum Agness Karll Laatzen,"Auf keinen Fall in dieses "" Krankenhaus""",Gastrologie,31.05.2018,"['Der Oberartzt der Narkose ist bei der Aufklärung des Patienten völlig unfähig. Bei Fragen gibt er nur unzureichende Auskunft und verbreitet Ängste.', '', 'Die Stationen sind völlig veraltet.']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'unzufrieden (Völlig unfähig)', '', 'Mediz. Behandlung:', 'sehr zufrieden (Völlig unzufrieden mit dem Oberarzt der Narkose)', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Völlig veraltete Pflegezimmer)', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Kompetent,Orthopädie,18.05.2018,"['Ich war im Mai 2018 zu einer Hüft–Arthroskopie im Klinikum in Laatzen. Ich habe mich dort sehr wohl gefühlt und die Ärzte und Schwestern waren sehr nett und kompetent. Den Herrn Professor kann ich nur wärmstens empfehlen! Zwar kann ich noch nichts über den langfristigen Erfolg meiner OP etwas sagen, aber bis jetzt fühlt sich alles gut an.', 'Das Zimmer in dem ich lag war ein 2-Bett Zimmer und neu renoviert. Normal waren auf der Station aber 3-Bett Zimmer. Das Essen war nichts besonderes, aber in Ordnung.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Schlechtes Klima,Niceone,26.04.2018,"['Arrogantes Personal.Führten sich auf als wären sie was besseres.Waren nicht in der Lage mehr als zwei Sätze von sich zu geben.Als Patient kommt man sich vor als wäre man lästig und störe sie bei etwas wichtigen.Wahrscheinlich ist man zu Höheren berufen und arbeitet da nur notgedrungen.Einen Arzt bekam ich nicht zu Gesicht.Auch auf mehrmaligen Nachfragen nicht.Wäre nicht üblich war die kurze knappe Antwort der schwesterhelferin.Die spielte sich auf als wäre sie die Ärztin.', 'Einmal und nicht wieder!!!', 'Ich werde das meiner KK melden.Schreckliche Atmosphäre.', 'Ich fühlte mich mit den Beschwerden nicht ernst genommen. Einen Befund gibt es erst in drei Tagen.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Nö go)', '', 'Qualität der Beratung:', 'unzufrieden (Welche Beratung/Arzt liess sich nicht blicken)', '', 'Mediz. Behandlung:', 'unzufrieden (Ohne Arzt keine Bwhandlung)', '', 'Verwaltung und Abläufe:', 'unzufrieden (Gehilfen sind unfreundlich und wirken genervt)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (70ziger Jahre)', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Dickes Lob,Neurologie,26.04.2018,"['Ein dickes Lob an das Personal des gesamten Krankenhauses, insbesondere an die Mitarbeiter der Stroke Unite und der Neurologie, inklusive der Therapeuten (Physio, Logo, Ergo). Mein Vater hatte auf Dienstreise in Hannover einen Schlaganfall und wurde auf die Stroke ins Agnes Karll Krankenhaus gebracht. Es wurde wirklich alles für ihn getan, um ihn möglichst schnell wieder auf die beine zu bekommen. Die Mitarbeiter waren, trotz Personalmangel und stress, immer freundlich und dem Menschen zugewandt, fachlich auf einem hohen Niveau. Auch wenn das Krankenhaus an sich in einem renovierungsbedürftigen Zustand ist, ändert das nichts an der wirklich guten Qualität der Behandlung!']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Kniegelenk in Neurologie!,Neurologie,20.02.2018,"['Sehr renovierungsbedürftig,kalt, trostlos, deprimierend! Eingangshalle mit Aufenthaltsgelegenheit für Besucher wirkt wie der Flur eines Arbeitsamtes 1970.Auch dort ist es zugig u.sehr unbequem,selbst für Besucher.  2 Zimmer (6 Personen!) müssen sich ein Bad/Toilette teilen.   Zwei Pfleger haben einen orientierungslosen, halbnackten,älteren Herrn auf dem Flur einfach laufen lassen. Der eine sagte, er hätte Feierabend ( es war Nachmittags), der andere sagte er würde ""den"" nicht kennen.  Ich habe mich natürlich darum gekümmert...   Das alles macht selbst Besucher krank.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden (furchtbar)', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Agressive Krankenschwestern und unfreundliche Ärzte,Neurologie,19.02.2018,"['Sehr schlechte Betreuung des Patienten. Patient würde 2 Tage mit Urinierter Kleidung gelassen ,ohne es denn Angehörigen zu sagen damit man neue Kleidung besorgen kann. Ich musste meine Mutter selber waschen und neu ankleiden was für mich kein Problem war. Mir geht es darum das es uns nicht gesagt wurde,haben es auch nur gemerkt weil es nach Urin roch. Eine Schwarze Krankenschwester war sehr unfreundlich . Meinte Schwester hat sie nur gebeten ihr zu zeigen wie man das Bett am Kopf hoch und runter fahren kann. Dabei wurde sie sehr agressiv und unfreundlich. Und hat meiner Mutter so heftig gezogen das sie, sie mit einem Kabel am Auge getroffen hat. Darauf hat meine Schwester gesagt sie soll bitte aufpassen und vorsichtig sein ...dann wurde sie sauer und hat meiner Schwester sogar gedroht das meine Mama noch noch bleibt und wir ja nachhause gehen werden und sie lieber ruhig sein soll.', 'Wir wollten ein Privat Zimmer haben das wir aus eigener Tasche zahlen wollten aberes wurde angelehnt auf eine unfreundliche art und Weise.', 'ALSO ICH BIN SO SCHOCKIERT VON DEN ÄRZTEN UND DEN KRANKENSCHWESTERN . SEHR SCHLECHTER BETREUENG UND UNFREUNDLICH UND FAUL .']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden (Sehr schlechte Beratung)', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
KRH Klinikum Agness Karll Laatzen,unfähige Personal,Verstoß melden,23.01.2018,[' '],"['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Furchtbares Krankenhaus,Chirurgie,13.01.2018,"['Also, mein erster Eindruck war nicht schlecht. Nach Einweisung von meinem Hausarzt in die Notaufnahme dauerte es 20 min. Bis ich dran war. Hierfür ein Plus. ABER.... Während meiner Aufnahme wegen eines Analabzesses der nach dreistündiger Wartezeit, nach Einlieferung am Vortag in das Henriettenstift,unter höllischen Schmerzen, geöffnet wurde, musste ich nun hier im AKK, nach Einweisung und Anmeldung von meinem Arzt zur OP, darum beteln ein Bett zu bekommen. Erst die Aussage, dass ich unter schweren Depressionen und einer Angstörung leide, verhalf mir zu einem Bett. Am nächsten Tag war dann die OP welche nach meinem wissen gut verlaufen ist. Nach meinem Wissen heißt,""Bis jetzt habe ich noch keinen Arzt gesehen"" die OP ist aber inzwischen 8 Stunden her. Ich bin sehr enttäuscht und das nicht nur über das verhalten der Ärzte. Das Krankenhaus hat an mehreren stellen Wasserflecken an ser Wand. Der WLan Empfang ist aus dem Jahr 1992, geht also nur sehr bedingt. Ich empfehle diese Bruchbude nicht weiter und komme auch nicht wieder her.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Absolut das schlechteste Krankenhaus in Hannover und Umgebung)', '', 'Qualität der Beratung:', 'weniger zufrieden (was für eine Beratung?)', '', 'Mediz. Behandlung:', 'zufrieden (soweit vorhanden sind die Ärzte kompetent)', '', 'Verwaltung und Abläufe:', 'unzufrieden (Keine Beratung alles muss man erfragen)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Ausstattung aus den 18. Jahrhundert)', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Kein TV auf den Zimmern,Chirurgie,15.12.2017,"[""Ein Unding, auf den neu renovierte Station oder Zimmer gibt's kein TV, nur im Aufenthaltsraum, kenne kein Krankenhaus ohne TV auf Zimmer oder Radio. Info: auch keine Anschlüsse auf Zimmer. Hallo wir haben das 20 jahrhundert, es gibt zwar free Wifi, aber nicht überall im Krankenhaus und nicht jeder kann damit umgehen. Ich habe zwar weniger das Problem damit, aber nicht jeder ist vom Beruf Informatiker und Netzwerkadministrator wie ich. Diesen Beitrag interessiert bestimmt Privatpatienten, also ihr habt kein TV wenn ihr nicht technisch versiert seit und nur wenn ihr Glück habt free WiFi. Habe mich natürlich auch schriftlich Beschwerde hinterlegt, mit bitte um Antwort, damit ich auch deren sicht Versuche zu verstehen. Habe ihnen meine E-Mail Adresse hinterlegt, da sie ja vorgeben fortschrittlich hier zu sein. Bin ja Mal gespannt. Infos vollgen auf jeden Fall, habe ja sonst nichts zu tun. Lach, wenn es nur nicht so traurig wäre. Ich bleibe hier nur weil ich im Internet gelesen habe dass der Doktor eine Koryphäe sein soll, sonst wäre ich schon Weg, weiß ja nicht ob die hier schon mal gehört haben das es auch freie Krankenhaus Wahl GIBT. Ohne TV auf Zimmer, jetzt kommen die üblichen Ausreden zu teuer oder es ist ein Krankenhaus man sollte sich hier genesen. Wünsche den/dem Planer das sie mal 2 Wochen hier liegen und sich nicht bewegen können. Ich bin immer noch sprachlos und entsetzt darüber, werde euch selbstverständlich alles weiter berichten und so viele wie möglich warnen. Das ist ein no GO Ohne geistige Langeweile Berieselung. "", 'MFG ', 'Cosimo']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Kein TV auf Zimmer)', '', 'Qualität der Beratung:', 'zufrieden (Alle Infos zum jetzigen Zeitpunkt bekommen)', '', 'Mediz. Behandlung:', 'weniger zufrieden (Bruch ein Fuß Knochens festgestellt und vom externen Arzt dann Trümmer Bruch festgestellt über 3  Knochen)', '', 'Verwaltung und Abläufe:', 'zufrieden (Weitere Infos folgen)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Kein TV auf Zimmer oder oder Radio)', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Krankenhaus Aufnahme so mies,Orthopädie,27.11.2017,"['Tag der Einweisung ist mit nichts zu vergleichen. Es ist Abstand das schlechteste Krankenhaus was ich kenne. Man bekommt um 10 Uhr nen Termin ist um 9ihr 30 da und kommt um 12 Uhr dran. Kann nur raten scheiß auf Termin immer als erstes um 8 da sein. Danach ist man nicht fertig dann kommen die andern Untersuchungen, die obwohl z.B eine material Entfernung gemacht wird und man gerade 3 Monate davor da war neu ist. Völliger Irrsinn. Personal teilweise komplett unfreundlich überfordert. Von Chef Arzt ganz zu schweigen. Fachlich evtl sehr kompetent zwischen menschlich komplette Niete und total versaget um nicht zu sagen nen arschloch. Wer aufgenommen wird sollte Ganzen Tag einrechnen. Denn vor 15 16 Uhr lassen die einen nicht entkommen. Meine Empfehlung gibt es nen gleich gutes Krankenhaus nemmt das. Einzig positives war die damalige Nachtschwester diese war super freundlich hilfsbereit und menschlich. Für alle anderen ist man eher ne Nummer rennt lieber weg']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (Katastrophe)', '', 'Qualität der Beratung:', 'zufrieden (Kompetent)', '', 'Mediz. Behandlung:', 'weniger zufrieden (Arzt nach Op kaum da war)', '', 'Verwaltung und Abläufe:', 'unzufrieden (Das schlechteste was ich je hatte)', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Ohne Worte)', '', '', '']"
KRH Klinikum Agness Karll Laatzen,"Sehr gutes Personal, katastrophale Infrastruktur",Neurologie,19.10.2017,"['Also ich bin mit einem Schlaganfall dort gewesen. Die Ärzte haben durch Ihr schnelles Eingreifen bei mir alles wieder hinbekommen. Ich kann das gesamte Personal nur loben!!! Die Zimmer sind eine Katastrophe! Das Essen ist nur genießbar, wenn man sich das Essen von einem Liefer dienst bestellt. Wenn man über die Unfreundlichkeit von Prof. Schwarz hinweg sieht, und nur das Fachliche begutachtet, war ich ein sehr zufriedener Patient.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden (Schlimmer geht nicht mehr !!)', '', '', '']"
KRH Klinikum Agness Karll Laatzen,"Pflegekräfte unermüdlich, das Haus unmöglich",Verstoß melden,20.09.2017,"['Ich lag ein halbes Jahr in diesem Krankenhaus...Wenn die Verpflegung nur 10% so gut wäre, wie das Personal...man könnte vom Paradies sprechen. Leider ist die Verpflegung derart schlecht ( Frühstück ist alles eiskalt incl. Besteck, Mittags alles zerkocht und pappig und der krönende Abschluss ist der Abend dann mit trockenstem Brot, viel zu wenig Belag und was man hier Salat nennt, würde ich keinem Tier vorsetzen wollen).', 'Seitens des Personals wird mit leidiger Stimme erklärt, daß es a der Großküche liegt...und sie haben Recht.', 'Wenn man - wie ich - Pech hat, liegt man auf der Inneren. Hierher verschlägt es alle Tage irgendwelches betrunkenes Gesocks. Benehmen gleich Null und ewig randalierend. Menschen aus dem meist osteuropäischen Raum, welche voll zugedrönt dem Personal und den Mitpatienten das Leben ungestraft zur Hölle machen. Wenn man die Leidenschaft zum Job der Pflegekräfte beurteilen will, muss man sagen: Große Klasse mit Herz und Engagement trotz des Personalmangels und des bescheidenen Dienstplans. Herrausragend an Kompetenz und Freundlichkeit: Intensivstation 10...unglaublich!!!', 'Fazit: Personal Weltklasse, Attraktivität des Hauses, seiner Zimmer und der Verpflegung...vernichtend!']","['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden (Top: Personal)', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
KRH Klinikum Agness Karll Laatzen,Achtung,Orthopädie,30.06.2017,"['Das Krankenhaus sieht nicht nur wie eine Baustelle aus, sondern man fühlt sich auch wie in einer Baustelle!', 'Die Medikation stimmte von vornherein nicht, alles muss man doppelt und dreifach überprüfen. ', 'Obwohl man dem Krankenhaus die Liste der Medikamente gegeben und zusätzlich mit dem Anästhesist besprochen hat, läuft alles schief! ', 'Bitte überprüft alles selbst! ', 'Auch beim Essen ist Vorsicht geboten! Ich hatte angekreuzt gehabt, dass ich kein Schweinefleisch esse...', 'Am Nachmittag gab es Kasseler und abends noch Salami...', 'Die Patientenbetteuung lässt auch zu Wünschen übrig. Mein Knie wurde operiert, so dass ich nicht zur Toilette gehen konnte. Die Schwestern mussten mir eine Pfanne bringen. Ich musste schon bis zu 10 Minuten warten bis jemand erschien. Das Personal schien mir sehr inkompetent, unfreundlich und herablassend. ', 'Die Ärzte widersprechen sich leider auch untereinander. Der eine Arzt wollte mich entlassen und meinte das Knie sieht gut aus, während der andere Kollege im selben Moment das Gegenteil behauptet... was soll man davon halten? ', 'Ich habe mich sehr unwohl gefühlt und bin froh, dass ich nun endlich wieder zu Hause bin.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
